job_idx,cv_col,source,model,label,score,score_skills,score_experience,score_education,score_location,gs_matched,label_checked,justification,generated_at
188,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.83,88.43,0.0,43.76,31.39,,,Skills: 88.4% | Experience: 0.0% | Education: 43.8% | Location: 31.4%,2026-05-07 19:23:33
188,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.11,46.74,0.0,12.13,19.92,,,Skills: 46.7% | Experience: 0.0% | Education: 12.1% | Location: 19.9%,2026-05-07 19:23:33
188,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.82,39.64,0.0,0.0,26.4,,,Skills: 39.6% | Experience: 0.0% | Education: 0.0% | Location: 26.4%,2026-05-07 19:23:33
189,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.52,93.09,0.0,33.8,36.83,,,Skills: 93.1% | Experience: 0.0% | Education: 33.8% | Location: 36.8%,2026-05-07 19:23:33
189,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,53.31,93.53,20.39,24.34,39.52,,,Skills: 93.5% | Experience: 20.4% | Education: 24.3% | Location: 39.5%,2026-05-07 19:23:33
189,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.97,83.57,26.84,14.18,0.0,,,Skills: 83.6% | Experience: 26.8% | Education: 14.2% | Location: 0.0%,2026-05-07 19:23:33
189,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.69,47.06,2.77,14.65,28.31,,,Skills: 47.1% | Experience: 2.8% | Education: 14.7% | Location: 28.3%,2026-05-07 19:23:33
189,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.18,21.85,0.0,0.0,36.29,,,Skills: 21.9% | Experience: 0.0% | Education: 0.0% | Location: 36.3%,2026-05-07 19:23:33
190,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.23,67.35,0.0,44.78,28.9,,,Skills: 67.3% | Experience: 0.0% | Education: 44.8% | Location: 28.9%,2026-05-07 19:23:33
190,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.96,55.82,37.35,87.55,25.22,,,Skills: 55.8% | Experience: 37.4% | Education: 87.5% | Location: 25.2%,2026-05-07 19:23:33
190,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.96,78.97,0.0,51.88,0.0,,,Skills: 79.0% | Experience: 0.0% | Education: 51.9% | Location: 0.0%,2026-05-07 19:23:33
190,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.11,81.64,0.0,71.44,27.74,,,Skills: 81.6% | Experience: 0.0% | Education: 71.4% | Location: 27.7%,2026-05-07 19:23:33
190,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,33.94,47.49,0.0,53.04,28.88,,,Skills: 47.5% | Experience: 0.0% | Education: 53.0% | Location: 28.9%,2026-05-07 19:23:33
191,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,62.87,74.04,78.6,38.08,39.92,,,Skills: 74.0% | Experience: 78.6% | Education: 38.1% | Location: 39.9%,2026-05-07 19:23:33
191,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.23,67.04,0.0,17.53,39.42,,,Skills: 67.0% | Experience: 0.0% | Education: 17.5% | Location: 39.4%,2026-05-07 19:23:33
191,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.77,70.72,0.0,23.29,32.13,,,Skills: 70.7% | Experience: 0.0% | Education: 23.3% | Location: 32.1%,2026-05-07 19:23:33
191,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.51,56.92,3.09,10.43,19.24,,,Skills: 56.9% | Experience: 3.1% | Education: 10.4% | Location: 19.2%,2026-05-07 19:23:34
191,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.43,19.11,0.0,0.0,31.92,,,Skills: 19.1% | Experience: 0.0% | Education: 0.0% | Location: 31.9%,2026-05-07 19:23:34
192,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,61.0,77.18,69.13,38.44,34.39,,,Skills: 77.2% | Experience: 69.1% | Education: 38.4% | Location: 34.4%,2026-05-07 19:23:34
192,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.44,82.74,18.98,30.39,36.82,,,Skills: 82.7% | Experience: 19.0% | Education: 30.4% | Location: 36.8%,2026-05-07 19:23:34
192,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.73,82.82,53.57,11.12,19.93,,,Skills: 82.8% | Experience: 53.6% | Education: 11.1% | Location: 19.9%,2026-05-07 19:23:34
192,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.64,73.66,0.0,10.92,19.93,,,Skills: 73.7% | Experience: 0.0% | Education: 10.9% | Location: 19.9%,2026-05-07 19:23:34
192,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.85,41.45,0.0,0.0,28.47,,,Skills: 41.5% | Experience: 0.0% | Education: 0.0% | Location: 28.5%,2026-05-07 19:23:34
193,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,63.85,78.75,57.13,56.04,45.71,,,Skills: 78.8% | Experience: 57.1% | Education: 56.0% | Location: 45.7%,2026-05-07 19:23:34
193,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.47,80.91,0.0,50.72,33.06,,,Skills: 80.9% | Experience: 0.0% | Education: 50.7% | Location: 33.1%,2026-05-07 19:23:34
193,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.4,87.38,0.0,52.59,39.53,,,Skills: 87.4% | Experience: 0.0% | Education: 52.6% | Location: 39.5%,2026-05-07 19:23:34
193,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.42,72.25,0.0,43.47,25.51,,,Skills: 72.2% | Experience: 0.0% | Education: 43.5% | Location: 25.5%,2026-05-07 19:23:34
193,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.73,20.47,0.0,0.0,43.58,,,Skills: 20.5% | Experience: 0.0% | Education: 0.0% | Location: 43.6%,2026-05-07 19:23:34
194,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.93,51.4,35.16,92.79,26.81,,,Skills: 51.4% | Experience: 35.2% | Education: 92.8% | Location: 26.8%,2026-05-07 19:23:34
194,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.48,92.74,0.0,50.2,15.66,,,Skills: 92.7% | Experience: 0.0% | Education: 50.2% | Location: 15.7%,2026-05-07 19:23:34
194,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.36,88.49,0.0,44.09,27.62,,,Skills: 88.5% | Experience: 0.0% | Education: 44.1% | Location: 27.6%,2026-05-07 19:23:34
194,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,30.13,34.09,0.0,75.14,9.78,,,Skills: 34.1% | Experience: 0.0% | Education: 75.1% | Location: 9.8%,2026-05-07 19:23:34
194,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.33,21.54,0.0,53.04,27.36,,,Skills: 21.5% | Experience: 0.0% | Education: 53.0% | Location: 27.4%,2026-05-07 19:23:34
195,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.41,63.41,0.0,29.82,33.86,,,Skills: 63.4% | Experience: 0.0% | Education: 29.8% | Location: 33.9%,2026-05-07 19:23:34
195,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.88,75.16,28.77,12.34,14.35,,,Skills: 75.2% | Experience: 28.8% | Education: 12.3% | Location: 14.3%,2026-05-07 19:23:34
195,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.41,91.78,28.46,4.59,24.46,,,Skills: 91.8% | Experience: 28.5% | Education: 4.6% | Location: 24.5%,2026-05-07 19:23:34
195,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.95,70.83,0.0,3.07,0.0,,,Skills: 70.8% | Experience: 0.0% | Education: 3.1% | Location: 0.0%,2026-05-07 19:23:34
195,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.46,16.6,0.0,0.0,18.82,,,Skills: 16.6% | Experience: 0.0% | Education: 0.0% | Location: 18.8%,2026-05-07 19:23:34
196,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,70.81,93.79,36.79,90.03,40.61,,,Skills: 93.8% | Experience: 36.8% | Education: 90.0% | Location: 40.6%,2026-05-07 19:23:34
196,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,59.03,85.62,0.0,96.48,36.58,,,Skills: 85.6% | Experience: 0.0% | Education: 96.5% | Location: 36.6%,2026-05-07 19:23:34
196,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.34,73.02,0.0,12.57,17.47,,,Skills: 73.0% | Experience: 0.0% | Education: 12.6% | Location: 17.5%,2026-05-07 19:23:34
196,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.86,61.64,0.0,64.44,28.76,,,Skills: 61.6% | Experience: 0.0% | Education: 64.4% | Location: 28.8%,2026-05-07 19:23:34
196,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,17.35,33.12,0.0,0.0,27.34,,,Skills: 33.1% | Experience: 0.0% | Education: 0.0% | Location: 27.3%,2026-05-07 19:23:34
